118175 1380769 2011 9.265e+02 -0.7431
118175 1617266 2011 6.628e+02 -0.1861
118175 5593231 2011 1.262e+03 -0.0621
118175 8208551 2011 1.928e+03 -0.2154
118175 14435836 2011 3.222e+03 -0.6855
118175 20001729 2011 1.195e+03 -0.1098
118175 20318949 2011 5.828e+02 -0.9699
118175 20572446 2011 1.191e+03 -0.5280
118175 20780299 2011 2.013e+03 -0.5620
118175 21567685 2011 9.213e+02 -0.7750
118175 21933020 2011 2.243e+03 0.0109
118175 33378153 2011 7.327e+02 -0.3684
118175 34005881 2011 1.005e+03 -0.5056
118175 34107355 2011 1.257e+03 -0.2401
118175 34811405 2011 1.615e+03 -0.1733
118175 36324550 2011 4.131e+02 -0.7462
118175 37441193 2011 9.326e+02 -0.7256
118175 41758679 2011 7.737e+02 -0.2100
118175 42814966 2011 6.491e+02 -0.5705
118175 48412394 2011 1.308e+03 -0.6461
118175 50783238 2011 8.945e+02 -0.2266
118175 51626479 2011 1.383e+03 -0.6172
118176 1605536 2011 1.738e+03 -0.2548
118177 10829891 2011 1.226e+03 -0.8001
118177 14066651 2011 9.731e+02 -0.7451
118177 32135912 2011 1.557e+03 -0.1896
118177 33437815 2011 8.554e+02 -0.3679
118177 36981697 2011 2.893e+03 -0.2784
118177 46069371 2011 1.897e+03 -0.5842
118177 49809662 2011 6.922e+02 -0.2742
118177 56352810 2011 1.203e+03 -0.4552
118177 59737690 2011 1.257e+03 0.0204
118177 66332199 2011 5.279e+02 -0.9900
118177 76181792 2011 2.001e+03 -0.8328
118178 4489633 2011 1.073e+03 -0.1411
118178 7843382 2011 1.774e+03 0.0069
118178 12489910 2011 1.444e+03 -0.1135
118178 13397073 2011 9.947e+02 -0.1670
118178 13602311 2011 7.002e+02 -0.6792
118178 14651113 2011 4.672e+03 -0.0414
118178 17334444 2011 3.678e+04 0.0296
118178 19976078 2011 2.581e+03 -0.4110
118178 22012256 2011 4.165e+03 -0.1658
118178 28279904 2011 4.343e+02 -0.5121
118178 29074837 2011 1.207e+03 -0.0783
118178 34418009 2011 2.348e+03 -0.0778
118178 35501729 2011 1.863e+03 -0.3608
118178 39766704 2011 1.257e+03 -0.1589
118178 46499848 2011 9.557e+02 -0.2109
118178 50739218 2011 1.171e+03 -0.6542
118178 50894276 2011 8.634e+02 -0.4334
118178 59378811 2011 7.709e+02 -0.9902
118178 66661464 2011 2.592e+03 -0.5009
118178 67876876 2011 2.611e+03 -0.4673
118178 68464749 2011 8.048e+03 -0.5722
118178 69250715 2011 1.865e+03 -0.2615
118178 71281132 2011 9.242e+02 -0.2568
118178 73631477 2011 1.044e+03 -0.3607
118178 77628843 2011 1.012e+03 -0.1818
118179 1379938 2011 1.704e+03 -0.0365
118179 5309409 2011 8.598e+02 -0.5205
118179 6909891 2011 6.231e+02 -0.3830
118179 9646023 2011 1.540e+03 -0.2640
118179 17755379 2011 7.673e+02 -0.2800
118179 19337450 2011 8.490e+02 -0.1307
118179 26765965 2011 1.593e+02 -0.9890
118179 27884299 2011 4.449e+03 -0.7556
118179 31562640 2011 6.330e+02 -0.3200
118179 35751146 2011 1.236e+03 -0.7511
118179 38199982 2011 1.216e+03 -0.0418
118179 42057107 2011 1.314e+03 -0.3527
118179 43031105 2011 6.795e+02 0.0018
118179 48498359 2011 8.655e+02 -0.3765
118179 54740768 2011 8.056e+02 -0.0863
118179 62388246 2011 6.472e+02 -0.8052
118179 62744016 2011 6.690e+02 -0.3011
118179 66095731 2011 6.369e+02 -0.1440
118179 67607158 2011 1.085e+03 0.0202
118179 67732450 2011 1.635e+03 -0.1079
118180 4488740 2011 1.048e+03 -0.4485
118180 8263129 2011 4.798e+02 -0.2414
118180 17549632 2011 6.904e+02 -0.0624
118180 19323036 2011 1.518e+03 -0.6746
118180 21017822 2011 9.819e+02 -0.7666
118180 21598351 2011 2.040e+03 -0.1017
118180 22623650 2011 8.284e+02 -0.9879
118180 26345145 2011 5.232e+02 -0.8677
118180 33258820 2011 6.023e+02 -0.9434
118180 35017042 2011 8.850e+02 -0.0363
118180 36813325 2011 1.290e+03 -0.6924
118180 37208762 2011 1.099e+03 -0.9936
118180 38704560 2011 7.636e+02 -0.0636
118180 43326742 2011 1.299e+03 -0.2698
118180 47314722 2011 1.318e+03 -0.1418
118180 53750010 2011 2.456e+03 -0.7805
118180 55786351 2011 4.131e+02 -0.0016
118180 57142347 2011 6.521e+02 -0.4425
118180 59710587 2011 5.410e+02 -0.9461
118180 62629278 2011 8.516e+02 -0.0909
118180 70896202 2011 7.862e+02 -0.1337
118180 72906861 2011 1.285e+03 -0.0315
118180 75077614 2011 3.719e+03 -0.4666
118181 1324408 2011 2.282e+03 -0.0129
118181 6265530 2011 2.462e+03 -0.5875
118181 8622239 2011 1.166e+03 -0.3468
118181 8847021 2011 1.299e+03 -0.1593
118181 12778405 2011 1.593e+03 -0.0839
118181 21966427 2011 1.101e+03 -0.3803
118181 22458486 2011 4.296e+02 -0.9125
118181 33181323 2011 7.307e+02 -0.1031
118181 34094437 2011 1.363e+03 -0.0993
118181 36451271 2011 1.005e+03 0.0071
118181 37457486 2011 8.755e+02 -0.3067
118181 38096465 2011 9.452e+02 -0.9574
118181 39517057 2011 1.749e+03 -0.4315
118181 41900412 2011 1.012e+03 -0.8357
118181 44161464 2011 1.390e+03 -0.0041
118181 44959726 2011 8.087e+02 -0.1387
118181 63614653 2011 1.637e+03 -0.1921
118181 65510155 2011 6.263e+02 -0.4575
118181 70067273 2011 2.162e+03 -0.0742
118181 77426909 2011 4.649e+02 -0.9952
118182 2657128 2011 9.516e+02 -0.0017
118182 2784848 2011 1.440e+03 -0.2468
118182 2998654 2011 7.238e+02 -0.4302
118182 5443883 2011 6.688e+02 -0.1688
118182 18689460 2011 3.691e+03 -0.1121
118182 22149033 2011 2.958e+03 -0.1450
118186 4385760 2011 1.117e+03 -0.0800
118186 8293594 2011 1.264e+03 -0.6490
118186 12663538 2011 2.096e+03 -0.4890
118186 18113653 2011 1.538e+03 -0.0626
118186 23543515 2011 6.000e+02 -0.0247
118186 27802228 2011 1.037e+03 -0.9480
118186 31743228 2011 4.726e+02 -0.1863
118186 33577340 2011 1.073e+03 -0.1250
118186 37203675 2011 8.542e+03 -0.1128
118186 37835097 2011 1.994e+03 -0.2136
118186 45809682 2011 1.533e+03 -0.3350
118186 46483415 2011 1.440e+03 -0.2702
118186 51170995 2011 6.054e+02 -0.2961
118186 51336140 2011 7.998e+02 -0.2283
118186 54545225 2011 2.932e+03 -0.2198
118186 63034192 2011 2.446e+03 -0.7690
118186 64928082 2011 7.795e+02 -0.2910
118186 66376108 2011 6.683e+02 -0.0197
118186 66427484 2011 6.281e+02 -0.5812
118186 70214411 2011 1.221e+04 -0.2523
118186 72007302 2011 2.907e+03 -0.5434
118186 78119027 2011 1.334e+03 -0.4819
118187 4863434 2011 1.023e+03 0.0053
118187 11823901 2011 1.294e+03 -0.5725
118187 23809123 2011 8.559e+02 -0.9732
118187 23974091 2011 2.388e+03 0.0269
118187 24885649 2011 2.138e+03 -0.7684
118187 25961765 2011 1.518e+04 -0.5925
118187 27300185 2011 1.584e+03 -0.0270
118187 31523306 2011 1.353e+03 -0.4471
118187 34863938 2011 1.466e+03 -0.0283
118187 44576918 2011 1.562e+03 -0.7422
118187 45355007 2011 9.823e+02 -0.0014
118187 49485302 2011 1.223e+03 -0.0938
